,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist,genre
0,0.741,0.739,11,-4.627,0,0.0386,0.00541,0.0269,0.0496,0.425,126.008,audio_features,0ikuoejgnBNitqFArW6fFk,spotify:track:0ikuoejgnBNitqFArW6fFk,https://api.spotify.com/v1/tracks/0ikuoejgnBNitqFArW6fFk,https://api.spotify.com/v1/audio-analysis/0ikuoejgnBNitqFArW6fFk,262857,4,Dark River - Festival Version,Sebastian Ingrosso,absolute music
1,0.649,0.973,6,-4.391,1,0.0882,0.000639,0.662,0.133,0.221,127.951,audio_features,4nrK0G6pOEuhMxn3hAaava,spotify:track:4nrK0G6pOEuhMxn3hAaava,https://api.spotify.com/v1/tracks/4nrK0G6pOEuhMxn3hAaava,https://api.spotify.com/v1/audio-analysis/4nrK0G6pOEuhMxn3hAaava,279375,4,Derp - Original Mix,Bassjackers,absolute music
2,0.791,0.862,9,-3.24,0,0.11,0.037,2.19E-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4,One Kiss (with Dua Lipa),Calvin Harris,absolute music
3,0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.325,0.58,131.98,audio_features,0M98PvIvx7vZ8LDpzMw1hB,spotify:track:0M98PvIvx7vZ8LDpzMw1hB,https://api.spotify.com/v1/tracks/0M98PvIvx7vZ8LDpzMw1hB,https://api.spotify.com/v1/audio-analysis/0M98PvIvx7vZ8LDpzMw1hB,189052,4,Kill This Love,BLACKPINK,absolute music
4,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,audio_features,3AzjcOeAmA57TIOr9zF1ZW,spotify:track:3AzjcOeAmA57TIOr9zF1ZW,https://api.spotify.com/v1/tracks/3AzjcOeAmA57TIOr9zF1ZW,https://api.spotify.com/v1/audio-analysis/3AzjcOeAmA57TIOr9zF1ZW,193829,4,Physical,Dua Lipa,absolute music
5,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000588,0.0862,0.517,124.051,audio_features,0qaWEvPkts34WF68r8Dzx9,spotify:track:0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/tracks/0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/audio-analysis/0qaWEvPkts34WF68r8Dzx9,208474,4,Turn Me On (feat. Vula),Riton,absolute music
6,0.619,0.979,5,-6.194,0,0.108,0.0277,0.06,0.296,0.13,130.009,audio_features,0gv9o9mPK1JQeZd3eMFdTa,spotify:track:0gv9o9mPK1JQeZd3eMFdTa,https://api.spotify.com/v1/tracks/0gv9o9mPK1JQeZd3eMFdTa,https://api.spotify.com/v1/audio-analysis/0gv9o9mPK1JQeZd3eMFdTa,238128,4,Lightning Strikes,Steve Aoki,absolute music
7,0.649,0.784,6,-4.266,0,0.0325,0.00568,0.000474,0.0878,0.289,127.985,audio_features,3pjTUpj3ynq6DFlyAXslvi,spotify:track:3pjTUpj3ynq6DFlyAXslvi,https://api.spotify.com/v1/tracks/3pjTUpj3ynq6DFlyAXslvi,https://api.spotify.com/v1/audio-analysis/3pjTUpj3ynq6DFlyAXslvi,282041,4,Invincible - Original Mix,Borgeous,absolute music
8,0.842,0.488,11,-7.856,0,0.0844,0.218,0.00718,0.0877,0.647,126.019,audio_features,2dQzfKRaMKUCQgMpOtpLTh,spotify:track:2dQzfKRaMKUCQgMpOtpLTh,https://api.spotify.com/v1/tracks/2dQzfKRaMKUCQgMpOtpLTh,https://api.spotify.com/v1/audio-analysis/2dQzfKRaMKUCQgMpOtpLTh,164955,4,Bella ciao - HUGEL Remix,El Profesor,absolute music
9,0.511,0.971,3,-2.956,0,0.236,0.00495,0.0147,0.171,0.56,140.048,audio_features,2OmTzSUtti3Z1WjiiEnF26,spotify:track:2OmTzSUtti3Z1WjiiEnF26,https://api.spotify.com/v1/tracks/2OmTzSUtti3Z1WjiiEnF26,https://api.spotify.com/v1/audio-analysis/2OmTzSUtti3Z1WjiiEnF26,182700,4,SHIVA (Sunburn 2017 Anthem) [feat. The Golden Army],KSHMR,absolute music
10,0.572,0.8,6,-6.404,0,0.0412,0.00636,0.0822,0.143,0.146,128.017,audio_features,5DKHdWT3u5mOu3dm8A8P1V,spotify:track:5DKHdWT3u5mOu3dm8A8P1V,https://api.spotify.com/v1/tracks/5DKHdWT3u5mOu3dm8A8P1V,https://api.spotify.com/v1/audio-analysis/5DKHdWT3u5mOu3dm8A8P1V,405000,4,City Of Dreams - Original Mix,Dirty South,absolute music
11,0.639,0.915,4,-4.112,0,0.0327,0.0176,0.223,0.227,0.219,128.017,audio_features,1lhWdmgKs69XbvCHQs9OXR,spotify:track:1lhWdmgKs69XbvCHQs9OXR,https://api.spotify.com/v1/tracks/1lhWdmgKs69XbvCHQs9OXR,https://api.spotify.com/v1/audio-analysis/1lhWdmgKs69XbvCHQs9OXR,243867,4,Pumpin Blood - The Chainsmokers Remix,NONONO,absolute music
12,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,audio_features,0TK2YIli7K1leLovkQiNik,spotify:track:0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik,190960,4,Seorita,Shawn Mendes,absolute music
13,0.528,0.878,1,-6.515,0,0.0331,0.0335,0.884,0.303,0.3,126.038,audio_features,5KmIVAQ0JI2dKdYW1UdLAH,spotify:track:5KmIVAQ0JI2dKdYW1UdLAH,https://api.spotify.com/v1/tracks/5KmIVAQ0JI2dKdYW1UdLAH,https://api.spotify.com/v1/audio-analysis/5KmIVAQ0JI2dKdYW1UdLAH,199267,4,Levels - Instrumental Radio Edit,Avicii,absolute music
14,0.599,0.733,11,-7.058,1,0.203,0.176,0,0.242,0.534,102.211,audio_features,4vjpLMyL3ZO6aphdYr8XYw,spotify:track:4vjpLMyL3ZO6aphdYr8XYw,https://api.spotify.com/v1/tracks/4vjpLMyL3ZO6aphdYr8XYw,https://api.spotify.com/v1/audio-analysis/4vjpLMyL3ZO6aphdYr8XYw,162583,4,i'm so tired...,Lauv,absolute music
15,0.588,0.843,2,-5.25,0,0.0484,0.00481,0.0473,0.356,0.22,128.02,audio_features,6AIxmLiDNHFQgZstB4lzDB,spotify:track:6AIxmLiDNHFQgZstB4lzDB,https://api.spotify.com/v1/tracks/6AIxmLiDNHFQgZstB4lzDB,https://api.spotify.com/v1/audio-analysis/6AIxmLiDNHFQgZstB4lzDB,410859,4,Locked out of Heaven - Sultan and Ned Shepard Remix,Bruno Mars,absolute music
16,0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49E-06,0.0932,0.43,150.088,audio_features,6jq6rcOikCZAmjliAgAmfT,spotify:track:6jq6rcOikCZAmjliAgAmfT,https://api.spotify.com/v1/tracks/6jq6rcOikCZAmjliAgAmfT,https://api.spotify.com/v1/audio-analysis/6jq6rcOikCZAmjliAgAmfT,239853,4,Light,San Holo,absolute music
17,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,audio_features,6YUTL4dYpB9xZO5qExPf05,spotify:track:6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,222533,4,Summer,Calvin Harris,absolute music
18,0.795,0.724,11,-6.532,0,0.0861,0.404,1.67E-06,0.374,0.445,123.998,audio_features,2zc5DkrYbNr9qbl1MFn4vr,spotify:track:2zc5DkrYbNr9qbl1MFn4vr,https://api.spotify.com/v1/tracks/2zc5DkrYbNr9qbl1MFn4vr,https://api.spotify.com/v1/audio-analysis/2zc5DkrYbNr9qbl1MFn4vr,219024,4,Now and Later - James Hype Remix,Sage The Gemini,absolute music
19,0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,audio_features,22VdIZQfgXJea34mQxlt81,spotify:track:22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/audio-analysis/22VdIZQfgXJea34mQxlt81,213520,4,Can't Feel My Face,The Weeknd,absolute music
20,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59E-05,0.112,0.356,139.994,audio_features,0CokSRCu5hZgPxcZBaEzVE,spotify:track:0CokSRCu5hZgPxcZBaEzVE,https://api.spotify.com/v1/tracks/0CokSRCu5hZgPxcZBaEzVE,https://api.spotify.com/v1/audio-analysis/0CokSRCu5hZgPxcZBaEzVE,220454,4,Glorious (feat. Skylar Grey),Macklemore,absolute music
21,0.702,0.508,8,-7.105,1,0.035,0.144,0,0.108,0.143,82.008,audio_features,1eyek0KJEh2v5HQ9uQSybb,spotify:track:1eyek0KJEh2v5HQ9uQSybb,https://api.spotify.com/v1/tracks/1eyek0KJEh2v5HQ9uQSybb,https://api.spotify.com/v1/audio-analysis/1eyek0KJEh2v5HQ9uQSybb,252337,4,Modern Loneliness,Lauv,absolute music
22,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,audio_features,5WQQIDU3HRaMyPkob8mpFb,spotify:track:5WQQIDU3HRaMyPkob8mpFb,https://api.spotify.com/v1/tracks/5WQQIDU3HRaMyPkob8mpFb,https://api.spotify.com/v1/audio-analysis/5WQQIDU3HRaMyPkob8mpFb,242680,4,Where Have You Been,Rihanna,absolute music
23,0.642,0.834,10,-5.281,0,0.0674,0.0228,0,0.126,0.58,79.982,audio_features,5ZllLzbyP8IlPg5mQEYxIK,spotify:track:5ZllLzbyP8IlPg5mQEYxIK,https://api.spotify.com/v1/tracks/5ZllLzbyP8IlPg5mQEYxIK,https://api.spotify.com/v1/audio-analysis/5ZllLzbyP8IlPg5mQEYxIK,261093,4,Human - Rudimental Remix,Rag'n'Bone Man,absolute music
24,0.68,0.981,4,-2.477,0,0.111,0.0806,0.0217,0.0747,0.339,127.99,audio_features,4sigcJyZNPHY4XqakVhMAl,spotify:track:4sigcJyZNPHY4XqakVhMAl,https://api.spotify.com/v1/tracks/4sigcJyZNPHY4XqakVhMAl,https://api.spotify.com/v1/audio-analysis/4sigcJyZNPHY4XqakVhMAl,201868,4,Monsta - John Christian Remix,Fedde Le Grand,absolute music
25,0.652,0.657,3,-4.491,0,0.0306,0.00209,7.04E-05,0.0859,0.0873,127.998,audio_features,0WZVGXO8FYpK8v1IDxlOyE,spotify:track:0WZVGXO8FYpK8v1IDxlOyE,https://api.spotify.com/v1/tracks/0WZVGXO8FYpK8v1IDxlOyE,https://api.spotify.com/v1/audio-analysis/0WZVGXO8FYpK8v1IDxlOyE,313125,4,A Sky Full of Stars - Hardwell Remix,Coldplay,absolute music
26,0.7,0.758,11,-8.89,1,0.158,0.0608,0.000158,0.0753,0.621,98.72,audio_features,6qpT91eq89UBZcMfdZINRs,spotify:track:6qpT91eq89UBZcMfdZINRs,https://api.spotify.com/v1/tracks/6qpT91eq89UBZcMfdZINRs,https://api.spotify.com/v1/audio-analysis/6qpT91eq89UBZcMfdZINRs,185455,4,Taki Taki - Moombahton Remix,Los Acme,absolute music
27,0.752,0.505,9,-7.621,1,0.253,0.535,2.55E-06,0.104,0.419,91.97,audio_features,2P91MQbaiQOfbiz9VqhqKQ,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437,4,I Like Me Better,Lauv,absolute music
28,0.632,0.826,0,-4.342,0,0.0486,0.027,4.77E-05,0.0949,0.679,141.925,audio_features,5YncMl3WSmzvwkiIU2K8cl,spotify:track:5YncMl3WSmzvwkiIU2K8cl,https://api.spotify.com/v1/tracks/5YncMl3WSmzvwkiIU2K8cl,https://api.spotify.com/v1/audio-analysis/5YncMl3WSmzvwkiIU2K8cl,159338,4,Symphony (feat. Zara Larsson) - R3hab Remix,Clean Bandit,absolute music
29,0.732,0.919,10,-3.957,0,0.112,0.23,8.03E-05,0.114,0.948,98.062,audio_features,11jD6lOhAj3u6eAfJITv6c,spotify:track:11jD6lOhAj3u6eAfJITv6c,https://api.spotify.com/v1/tracks/11jD6lOhAj3u6eAfJITv6c,https://api.spotify.com/v1/audio-analysis/11jD6lOhAj3u6eAfJITv6c,239453,4,Mundian to Bach Ke - Jay Z Remix,Panjabi MC,absolute music
30,0.653,0.946,5,-3.757,0,0.0556,0.00812,0.000207,0.126,0.653,125.966,audio_features,4RgDgaohkG08f630ZT9QKc,spotify:track:4RgDgaohkG08f630ZT9QKc,https://api.spotify.com/v1/tracks/4RgDgaohkG08f630ZT9QKc,https://api.spotify.com/v1/audio-analysis/4RgDgaohkG08f630ZT9QKc,165714,4,Body - Dzeko Remix,Loud Luxury,absolute music
31,0.508,0.807,11,-8.581,1,0.0686,0.333,0.00363,0.136,0.306,123.034,audio_features,4BUtvtGTRvJB49Hx2F7lle,spotify:track:4BUtvtGTRvJB49Hx2F7lle,https://api.spotify.com/v1/tracks/4BUtvtGTRvJB49Hx2F7lle,https://api.spotify.com/v1/audio-analysis/4BUtvtGTRvJB49Hx2F7lle,251667,4,Marchin On,OneRepublic,absolute music
32,0.781,0.918,1,-4.754,1,0.0605,0.0162,0.000573,0.3,0.912,123.992,audio_features,3yFXse7M9L7SzlBKdxT8eK,spotify:track:3yFXse7M9L7SzlBKdxT8eK,https://api.spotify.com/v1/tracks/3yFXse7M9L7SzlBKdxT8eK,https://api.spotify.com/v1/audio-analysis/3yFXse7M9L7SzlBKdxT8eK,316950,4,Perfect Strangers - Club Mix,Jonas Blue,absolute music
33,0.771,0.849,8,-4.078,1,0.169,0.0707,0,0.585,0.52,129.973,audio_features,6JL4CTixFj9Dfb5Uu29fzr,spotify:track:6JL4CTixFj9Dfb5Uu29fzr,https://api.spotify.com/v1/tracks/6JL4CTixFj9Dfb5Uu29fzr,https://api.spotify.com/v1/audio-analysis/6JL4CTixFj9Dfb5Uu29fzr,191908,4,Good Vibes Soldier (feat. Head Quattaz),KSHMR,absolute music
34,0.511,0.692,2,-4.791,0,0.0312,0.00536,0.0701,0.208,0.0755,100.045,audio_features,66B8m2u4nLLZcbjAPu29w9,spotify:track:66B8m2u4nLLZcbjAPu29w9,https://api.spotify.com/v1/tracks/66B8m2u4nLLZcbjAPu29w9,https://api.spotify.com/v1/audio-analysis/66B8m2u4nLLZcbjAPu29w9,244800,4,Pixel Empire,Madeon,absolute music
35,0.732,0.903,6,-1.483,0,0.0623,0.056,0,0.0235,0.699,99.998,audio_features,55EvroOzt6eieudauqAC6s,spotify:track:55EvroOzt6eieudauqAC6s,https://api.spotify.com/v1/tracks/55EvroOzt6eieudauqAC6s,https://api.spotify.com/v1/audio-analysis/55EvroOzt6eieudauqAC6s,213600,4,Good as Hell - Bad Royale Remix,Lizzo,absolute music
36,0.718,0.727,7,-6.506,0,0.0526,0.0123,0.0315,0.0514,0.472,128,audio_features,7FDeoUBciyiGMQkB8dL4aR,spotify:track:7FDeoUBciyiGMQkB8dL4aR,https://api.spotify.com/v1/tracks/7FDeoUBciyiGMQkB8dL4aR,https://api.spotify.com/v1/audio-analysis/7FDeoUBciyiGMQkB8dL4aR,347440,4,We Come Running - Vicetone Remix,Youngblood Hawke,absolute music
37,0.543,0.946,8,-2.63,1,0.0491,0.016,0.277,0.27,0.583,160.025,audio_features,4ejxxRKxZkMi7IL7hfcOHw,spotify:track:4ejxxRKxZkMi7IL7hfcOHw,https://api.spotify.com/v1/tracks/4ejxxRKxZkMi7IL7hfcOHw,https://api.spotify.com/v1/audio-analysis/4ejxxRKxZkMi7IL7hfcOHw,186186,4,Friends In The Dark,Yellow Claw,absolute music
38,0.462,0.722,1,-5.134,1,0.0306,0.0356,4.52E-06,0.127,0.327,173.941,audio_features,20Dw7Jar5hUbwX5FwHdQoG,spotify:track:20Dw7Jar5hUbwX5FwHdQoG,https://api.spotify.com/v1/tracks/20Dw7Jar5hUbwX5FwHdQoG,https://api.spotify.com/v1/audio-analysis/20Dw7Jar5hUbwX5FwHdQoG,191294,4,The Mother We Share,CHVRCHES,absolute music
39,0.742,0.784,1,-5.458,1,0.0552,0.0308,0,0.354,0.65,101.002,audio_features,6eFahAdQgABBj1XOM99cBG,spotify:track:6eFahAdQgABBj1XOM99cBG,https://api.spotify.com/v1/tracks/6eFahAdQgABBj1XOM99cBG,https://api.spotify.com/v1/audio-analysis/6eFahAdQgABBj1XOM99cBG,188200,4,I Like It Like That (feat. New Boyz),Hot Chelle Rae,absolute music
40,0.471,0.851,4,-4.621,1,0.244,0.0119,0.00231,0.128,0.196,160.017,audio_features,4bQdmkolFiJxZWakolLhW7,spotify:track:4bQdmkolFiJxZWakolLhW7,https://api.spotify.com/v1/tracks/4bQdmkolFiJxZWakolLhW7,https://api.spotify.com/v1/audio-analysis/4bQdmkolFiJxZWakolLhW7,301500,4,Fractures (Trivecta Remix) [feat. Nevve],ILLENIUM,absolute music
41,0.639,0.931,11,-1.73,1,0.0708,0.46,0,0.0942,0.471,126.084,audio_features,7KCXA4Y1gIGDSm388m9bW1,spotify:track:7KCXA4Y1gIGDSm388m9bW1,https://api.spotify.com/v1/tracks/7KCXA4Y1gIGDSm388m9bW1,https://api.spotify.com/v1/audio-analysis/7KCXA4Y1gIGDSm388m9bW1,207146,4,Keeping Your Head Up - Don Diablo Remix; Radio Edit,Birdy,absolute music
42,0.742,0.569,4,-7.184,1,0.0785,0.00275,0.207,0.0819,0.11,127.983,audio_features,24PweDmVVdK4gW1FAOGiJ2,spotify:track:24PweDmVVdK4gW1FAOGiJ2,https://api.spotify.com/v1/tracks/24PweDmVVdK4gW1FAOGiJ2,https://api.spotify.com/v1/audio-analysis/24PweDmVVdK4gW1FAOGiJ2,308187,4,I Saw Good - Extended Mix,Above & Beyond,absolute music
43,0.746,0.787,4,-6.373,1,0.12,0.212,0,0.0669,0.607,95.005,audio_features,4wuCQX7JvAZLlrcmH4AeZF,spotify:track:4wuCQX7JvAZLlrcmH4AeZF,https://api.spotify.com/v1/tracks/4wuCQX7JvAZLlrcmH4AeZF,https://api.spotify.com/v1/audio-analysis/4wuCQX7JvAZLlrcmH4AeZF,206187,4,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,absolute music
44,0.806,0.669,11,-5.787,0,0.0821,0.000932,0.000549,0.0506,0.602,109.957,audio_features,471WEvxNMHIoybCV9lw64v,spotify:track:471WEvxNMHIoybCV9lw64v,https://api.spotify.com/v1/tracks/471WEvxNMHIoybCV9lw64v,https://api.spotify.com/v1/audio-analysis/471WEvxNMHIoybCV9lw64v,189507,4,Tribe,Kim Viera,absolute music
45,0.739,0.825,5,-7.332,1,0.0479,0.432,0.00199,0.0804,0.462,121.047,audio_features,5dbSyYN5eWW3DzaLmu3ies,spotify:track:5dbSyYN5eWW3DzaLmu3ies,https://api.spotify.com/v1/tracks/5dbSyYN5eWW3DzaLmu3ies,https://api.spotify.com/v1/audio-analysis/5dbSyYN5eWW3DzaLmu3ies,209773,4,Seve - Radio Edit,Tez Cadey,absolute music
46,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4,Dance Monkey,Tones And I,absolute music
47,0.549,0.814,6,-6.746,0,0.0388,0.00513,0.77,0.574,0.525,128.041,audio_features,6fVmTJcHzmCiFC6T8nPsgf,spotify:track:6fVmTJcHzmCiFC6T8nPsgf,https://api.spotify.com/v1/tracks/6fVmTJcHzmCiFC6T8nPsgf,https://api.spotify.com/v1/audio-analysis/6fVmTJcHzmCiFC6T8nPsgf,300469,4,Voltage Control - Edit,Andrew Bayer,absolute music
48,0.673,0.859,11,-3.007,0,0.056,0.00426,0.015,0.128,0.111,127.978,audio_features,6rMwYjoFvxKiaEH4If8ZpZ,spotify:track:6rMwYjoFvxKiaEH4If8ZpZ,https://api.spotify.com/v1/tracks/6rMwYjoFvxKiaEH4If8ZpZ,https://api.spotify.com/v1/audio-analysis/6rMwYjoFvxKiaEH4If8ZpZ,256560,4,How Deep Is Your Love - Calvin Harris & R3hab Remix,Calvin Harris,absolute music
49,0.621,0.853,7,-7.504,0,0.0311,0.543,0.912,0.423,0.2,105.997,audio_features,03uOJUuuTgaFFI1Efal1no,spotify:track:03uOJUuuTgaFFI1Efal1no,https://api.spotify.com/v1/tracks/03uOJUuuTgaFFI1Efal1no,https://api.spotify.com/v1/audio-analysis/03uOJUuuTgaFFI1Efal1no,392293,4,The Son of Flynn - Remixed by Moby,Daft Punk,absolute music
50,0.76,0.834,1,-5.641,1,0.0552,0.00654,0.922,0.0509,0.317,126.007,audio_features,2DESt8YqvDM0k4pBZRLIIy,spotify:track:2DESt8YqvDM0k4pBZRLIIy,https://api.spotify.com/v1/tracks/2DESt8YqvDM0k4pBZRLIIy,https://api.spotify.com/v1/audio-analysis/2DESt8YqvDM0k4pBZRLIIy,262757,4,Bubble Up - Riton Remix,Diplo,absolute music
51,0.784,0.757,8,-3.912,1,0.0384,0.495,1.18E-06,0.142,0.587,104.996,audio_features,1YMBg7rOjxzbya0fPOYfNX,spotify:track:1YMBg7rOjxzbya0fPOYfNX,https://api.spotify.com/v1/tracks/1YMBg7rOjxzbya0fPOYfNX,https://api.spotify.com/v1/audio-analysis/1YMBg7rOjxzbya0fPOYfNX,198286,4,A Different Way (with Lauv),DJ Snake,absolute music
52,0.66,0.635,0,-5.576,0,0.0551,0.0397,0,0.215,0.397,149.979,audio_features,6Nz1EtYQgzExHSjQyvFfab,spotify:track:6Nz1EtYQgzExHSjQyvFfab,https://api.spotify.com/v1/tracks/6Nz1EtYQgzExHSjQyvFfab,https://api.spotify.com/v1/audio-analysis/6Nz1EtYQgzExHSjQyvFfab,208500,4,Gold,Dash Berlin,absolute music
53,0.751,0.969,0,-7.335,1,0.104,0.000388,0.837,0.598,0.766,123.983,audio_features,2mDSDZ5Kd4alMjSyAZ1T1C,spotify:track:2mDSDZ5Kd4alMjSyAZ1T1C,https://api.spotify.com/v1/tracks/2mDSDZ5Kd4alMjSyAZ1T1C,https://api.spotify.com/v1/audio-analysis/2mDSDZ5Kd4alMjSyAZ1T1C,374032,4,Souvenirs,Softmal,absolute music
54,0.438,0.805,5,-4.284,0,0.0728,0.0115,0.000667,0.133,0.31,150.174,audio_features,6MowG7MRVgPfGlCMsXKMJ2,spotify:track:6MowG7MRVgPfGlCMsXKMJ2,https://api.spotify.com/v1/tracks/6MowG7MRVgPfGlCMsXKMJ2,https://api.spotify.com/v1/audio-analysis/6MowG7MRVgPfGlCMsXKMJ2,252440,4,Bird Set Free,Sia,absolute music
55,0.507,0.626,6,-7.764,0,0.269,7.23E-05,0.00103,0.536,0.514,125.99,audio_features,0NO5dy7nf2fldwQwdTWNja,spotify:track:0NO5dy7nf2fldwQwdTWNja,https://api.spotify.com/v1/tracks/0NO5dy7nf2fldwQwdTWNja,https://api.spotify.com/v1/audio-analysis/0NO5dy7nf2fldwQwdTWNja,216320,4,So What - Bimbo Jones Radio Mix,P!nk,absolute music
56,0.572,0.691,8,-4.783,0,0.123,0.0788,0.000132,0.0619,0.318,92.082,audio_features,5fK0Q3j2iUcQtiRDXlPW0K,spotify:track:5fK0Q3j2iUcQtiRDXlPW0K,https://api.spotify.com/v1/tracks/5fK0Q3j2iUcQtiRDXlPW0K,https://api.spotify.com/v1/audio-analysis/5fK0Q3j2iUcQtiRDXlPW0K,211818,4,Want To,Dua Lipa,absolute music
57,0.849,0.955,1,-1.862,1,0.153,0.286,0.000862,0.0604,0.545,122.984,audio_features,60QoePs4iQCs2aCZm96ew2,spotify:track:60QoePs4iQCs2aCZm96ew2,https://api.spotify.com/v1/tracks/60QoePs4iQCs2aCZm96ew2,https://api.spotify.com/v1/audio-analysis/60QoePs4iQCs2aCZm96ew2,159024,4,I Got Love (feat. Nate Dogg),Don Diablo,absolute music
58,0.495,0.834,4,-4.731,0,0.0967,0.00725,4E-05,0.126,0.247,150.049,audio_features,67WMyaBOp5pwWeBXLIJ0ra,spotify:track:67WMyaBOp5pwWeBXLIJ0ra,https://api.spotify.com/v1/tracks/67WMyaBOp5pwWeBXLIJ0ra,https://api.spotify.com/v1/audio-analysis/67WMyaBOp5pwWeBXLIJ0ra,276000,4,No Glory (feat. M.I.M.E & Drama B),Skan,absolute music
59,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,audio_features,1NDxZ7cFAo481dtYWdrUnR,spotify:track:1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/tracks/1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/audio-analysis/1NDxZ7cFAo481dtYWdrUnR,193613,4,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,absolute music
60,0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,audio_features,6LsAAHotRLMOHfCsSfYCsz,spotify:track:6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/tracks/6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/audio-analysis/6LsAAHotRLMOHfCsSfYCsz,190800,4,If I Can't Have You,Shawn Mendes,absolute music
61,0.706,0.855,10,-5.377,1,0.215,0.0911,0,0.347,0.293,107.184,audio_features,575NJxNUVDqwJGdzBrlLbv,spotify:track:575NJxNUVDqwJGdzBrlLbv,https://api.spotify.com/v1/tracks/575NJxNUVDqwJGdzBrlLbv,https://api.spotify.com/v1/audio-analysis/575NJxNUVDqwJGdzBrlLbv,201253,4,Lost In Japan - Remix,Shawn Mendes,absolute music
62,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,audio_features,2vwlzO0Qp8kfEtzTsCXfyE,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4,Wrecking Ball,Miley Cyrus,absolute music
63,0.662,0.884,9,-4.104,0,0.0599,0.014,3.7E-05,0.087,0.484,128.029,audio_features,2M1mqcNUBIAfRoD2Puhejf,spotify:track:2M1mqcNUBIAfRoD2Puhejf,https://api.spotify.com/v1/tracks/2M1mqcNUBIAfRoD2Puhejf,https://api.spotify.com/v1/audio-analysis/2M1mqcNUBIAfRoD2Puhejf,191250,4,Carry Me Home (feat. Jake Reese),KSHMR,absolute music
64,0.678,0.729,8,-4.188,1,0.137,0.0658,0,0.303,0.643,99.895,audio_features,7jr3iPu4O4bTCVwLMbdU2i,spotify:track:7jr3iPu4O4bTCVwLMbdU2i,https://api.spotify.com/v1/tracks/7jr3iPu4O4bTCVwLMbdU2i,https://api.spotify.com/v1/audio-analysis/7jr3iPu4O4bTCVwLMbdU2i,189173,4,Kiss and Make Up,Dua Lipa,absolute music
